"";"session";"unit_session_id.t1";"item_id.t1";"item_name.t1";"answer.t1";"created.t1";"saved.t1";"shown.t1";"shown_relative.t1";"answered.t1";"answered_relative.t1";"displaycount.t1";"display_order.t1";"hidden.t1"
"822";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124487;"gr8_gen_impr";"";"";"";"";"";"";"";NA;101;1
"823";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124482;"gr3_gen_impr";"";"";"";"";"";"";"";NA;102;1
"824";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2357485;"gen_impr_instr1";"";"";"";"";"";"";"";NA;103;1
"825";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2357486;"gen_impr_instr2";"1";"2018-06-07 17:17:48";"2018-06-07 17:17:52";"2018-06-07 15:18:52";"2575.400000001537";"2018-06-07 15:18:52";"";1;104;0
"826";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2230817;"page_after_testVid_genImpr";"";"2018-06-07 17:17:48";"";"";"";"";"";1;105;1
"827";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124505;"gr7_picture2";"";"";"";"";"";"";"";NA;106;1
"828";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124499;"gr1_picture2";"";"";"";"";"";"";"";NA;107;1
"829";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124504;"gr6_picture2";"1";"2018-06-07 17:17:53";"2018-06-07 17:17:59";"2018-06-07 15:18:56";"1294.800000003306";"2018-06-07 15:18:56";"";1;108;0
"830";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124507;"gr9_picture2";"";"";"";"";"";"";"";NA;109;1
"831";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124503;"gr5_picture2";"";"";"";"";"";"";"";NA;110;1
"832";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124502;"gr4_picture2";"";"";"";"";"";"";"";NA;111;1
"833";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124506;"gr8_picture2";"";"";"";"";"";"";"";NA;112;1
"834";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124500;"gr2_picture2";"";"";"";"";"";"";"";NA;113;1
"835";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124501;"gr3_picture2";"";"";"";"";"";"";"";NA;114;1
"836";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124489;"gr1_qual";"";"";"";"";"";"";"";NA;115;1
"837";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124497;"gr9_qual";"";"";"";"";"";"";"";NA;116;1
"838";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124493;"gr5_qual";"";"";"";"";"";"";"";NA;117;1
"839";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124491;"gr3_qual";"";"";"";"";"";"";"";NA;118;1
"840";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124492;"gr4_qual";"";"";"";"";"";"";"";NA;119;1
"841";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124495;"gr7_qual";"";"";"";"";"";"";"";NA;120;1
"842";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124496;"gr8_qual";"";"";"";"";"";"";"";NA;121;1
"843";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124494;"gr6_qual";"Ggcc";"2018-06-07 17:17:53";"2018-06-07 17:17:59";"2018-06-07 15:18:56";"1294.800000003306";"2018-06-07 15:19:01";"6600.000000005821";1;122;0
"844";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124490;"gr2_qual";"";"";"";"";"";"";"";NA;123;1
"845";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2357507;"quali_instr2";"1";"2018-06-07 17:17:53";"2018-06-07 17:17:59";"2018-06-07 15:18:56";"1294.800000003306";"2018-06-07 15:18:56";"";1;124;0
"846";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2357506;"quali_instr1";"";"";"";"";"";"";"";NA;125;1
"847";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2230836;"page_after_qualit";"";"2018-06-07 17:17:53";"";"";"";"";"";1;126;1
"848";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170764;"gr1_picture3";"";"";"";"";"";"";"";NA;127;1
"849";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170765;"gr2_picture3";"";"";"";"";"";"";"";NA;128;1
"850";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170766;"gr3_picture3";"";"";"";"";"";"";"";NA;129;1
"851";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170767;"gr4_picture3";"";"";"";"";"";"";"";NA;130;1
"852";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170768;"gr5_picture3";"";"";"";"";"";"";"";NA;131;1
"853";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170769;"gr6_picture3";"1";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:03";"";1;132;0
"854";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170770;"gr7_picture3";"";"";"";"";"";"";"";NA;133;1
"855";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170771;"gr8_picture3";"";"";"";"";"";"";"";NA;134;1
"856";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2170772;"gr9_picture3";"";"";"";"";"";"";"";NA;135;1
"857";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124508;"PANAS_intro";"1";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:03";"";1;136;0
"858";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124517;"panas_9";"3";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:05";"3810.199999999895";1;137;0
"859";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124515;"panas_7";"6";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:08";"6906.999999999243";1;138;0
"860";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124519;"panas_11";"3";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:07";"5566.699999995762";1;139;0
"861";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124513;"panas_5";"1";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:09";"7862.900000000081";1;140;0
"862";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124511;"panas_3";"4";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:11";"9378.399999994144";1;141;0
"863";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124510;"panas_2";"5";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:37";"35908.49999999773";1;142;0
"864";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124512;"panas_4";"1";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:13";"11437.39999999525";1;143;0
"865";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124525;"panas_17";"6";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:16";"15114.29999999382";1;144;0
"866";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124516;"panas_8";"1";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:15";"13690.0999999998";1;145;0
"867";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124523;"panas_15";"5";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:18";"16611.09999999462";1;146;0
"868";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124524;"panas_16";"5";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:19";"17911.39999999723";1;147;0
"869";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124522;"panas_14";"4";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:21";"20156.19999999763";1;148;0
"870";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124521;"panas_13";"2";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:22";"20784.89999999874";1;149;0
"871";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124527;"panas_19";"3";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:23";"22063.89999999374";1;150;0
"872";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124526;"panas_18";"4";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:25";"23285.29999999591";1;151;0
"873";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124514;"panas_6";"5";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:30";"28667.69999999815";1;152;0
"874";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124520;"panas_12";"6";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:27";"26185.29999999737";1;153;0
"875";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124518;"panas_10";"3";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:28";"26817.39999999991";1;154;0
"876";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124509;"panas_1";"5";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:33";"31954.899999997";1;155;0
"877";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124528;"panas_20";"2";"2018-06-07 17:18:00";"2018-06-07 17:18:42";"2018-06-07 15:19:03";"2237.999999997555";"2018-06-07 15:19:32";"31119.39999999595";1;156;0
"878";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2230867;"page_after_testVid_panas";"";"2018-06-07 17:18:00";"";"";"";"";"";1;157;1
"879";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189607;"att_check_videoGr1";"";"";"";"";"";"";"";NA;158;1
"880";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189608;"att_check_videoGr2";"";"";"";"";"";"";"";NA;159;1
"881";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189609;"att_check_videoGr3";"";"";"";"";"";"";"";NA;160;1
"882";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189610;"att_check_videoGr4";"";"";"";"";"";"";"";NA;161;1
"883";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189611;"att_check_videoGr5";"";"";"";"";"";"";"";NA;162;1
"884";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189612;"att_check_videoGr6";"1";"2018-06-07 17:18:43";"2018-06-07 17:18:46";"2018-06-07 15:19:46";"1934.000000001106";"2018-06-07 15:19:47";"2733.200000002398";1;163;0
"885";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189613;"att_check_videoGr7";"";"";"";"";"";"";"";NA;164;1
"886";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189614;"att_check_videoGr8";"";"";"";"";"";"";"";NA;165;1
"887";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2189615;"att_check_videoGr9";"";"";"";"";"";"";"";NA;166;1
"888";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2230877;"page_after_attCheck_video";"";"2018-06-07 17:18:43";"";"";"";"";"";1;167;1
"889";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124405;"MIPIP_Big5_intro";"1";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:50";"";1;168;0
"890";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124406;"att_check1";"1";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:51";"2439.400000002934";1;169;0
"891";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124420;"ipip_neuro_3";"4";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:54";"5260.200000004261";1;170;0
"892";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124418;"ipip_agree_3";"2";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:53";"4290.100000005623";1;171;0
"893";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124419;"ipip_consc_3";"4";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:56";"7978.500000004715";1;172;0
"894";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124412;"ipip_extra_2R";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:56";"7244.500000000698";1;173;0
"895";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124417;"ipip_extra_3";"1";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:57";"8760.500000003958";1;174;0
"896";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124411;"ipip_open_1";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:19:59";"10548.09999999998";1;175;0
"897";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124422;"ipip_extra_4R";"2";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:00";"11947.40000000456";1;176;0
"898";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124410;"ipip_neuro_1";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:01";"12526.49999999994";1;177;0
"899";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124421;"ipip_open_3R";"4";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:02";"13711.10000000044";1;178;0
"900";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124424;"ipip_consc_4R";"4";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:03";"14968.60000000015";1;179;0
"901";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124426;"ipip_open_4R";"2";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:04";"15463.5000000053";1;180;0
"902";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124407;"ipip_extra_1";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:05";"16740.10000000271";1;181;0
"903";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124415;"ipip_neuro_2R";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:07";"18349.90000000107";1;182;0
"904";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124416;"ipip_open_2R";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:08";"19525.50000000338";1;183;0
"905";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124413;"ipip_agree_2R";"2";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:08";"20044.00000000169";1;184;0
"906";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124423;"ipip_agree_4R";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:18";"29414.10000000178";1;185;0
"907";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124409;"ipip_consc_1";"3";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:11";"22449.89999999962";1;186;0
"908";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2142490;"ipip_consc_2R";"4";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:11";"23119.5000000007";1;187;0
"909";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124408;"ipip_agree_1";"4";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:13";"24202.30000000447";1;188;0
"910";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124425;"ipip_neuro_4R";"1";"2018-06-07 17:18:46";"2018-06-07 17:19:18";"2018-06-07 15:19:50";"1482.300000003306";"2018-06-07 15:20:13";"24633.00000000163";1;189;0
"911";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2230900;"page_after_ipip";"";"2018-06-07 17:18:46";"";"";"";"";"";1;190;1
"912";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124540;"Intro_BPD";"1";"2018-06-07 17:19:18";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:22";"";1;191;0
"913";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124544;"bpd_stress_3";"1";"2018-06-07 17:19:18";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:24";"3267.59999999922";1;192;0
"914";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124548;"bpd_alien_7";"2";"2018-06-07 17:19:18";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:27";"6813.200000004144";1;193;0
"915";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124542;"bpd_stress_1";"1";"2018-06-07 17:19:18";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:27";"6056.499999998778";1;194;0
"916";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124556;"bpd_aggr_15";"1";"2018-06-07 17:19:19";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:29";"8726.000000002387";1;195;0
"917";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124558;"bpd_wb_17";"4";"2018-06-07 17:19:19";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:31";"10731.29999999946";1;196;0
"918";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124560;"bpd_abs_19";"4";"2018-06-07 17:19:19";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:56";"35394.50000000215";1;197;0
"919";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124557;"bpd_wb_16R";"1";"2018-06-07 17:19:19";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:34";"13281.60000000207";1;198;0
"920";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124549;"bpd_alien_8";"1";"2018-06-07 17:19:19";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:34";"13957.39999999932";1;199;0
"921";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124552;"bpd_contr_11R";"4";"2018-06-07 17:19:19";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:37";"16369.40000000322";1;200;0
"922";"1LTkYsK-HDTaECj8195InJW5QwghxTUeJQNnyftMpOWJitRq-J5FyKmf0T9D4lQj";2006775;2124547;"bpd_alien_6";"1";"2018-06-07 17:19:19";"2018-06-07 17:19:57";"2018-06-07 15:20:22";"1800.900000002002";"2018-06-07 15:20:37";"16917.60000000068";1;201;0
